"time","powercon2.negFlow.y","powercon2.posFlow.y","powercon1.negFlow.y","powercon1.posFlow.y","der(powercon2.negFlow.y)","der(powercon2.posFlow.y)","der(powercon1.negFlow.y)","der(powercon1.posFlow.y)","signalsource1.pulse1.T0","signalsource1.pulse1.y","signalsource1.trapezoid1.T0","signalsource1.trapezoid1.y","signalsource1.sine1.y","signalsource1.add3.u2","signalsource1.add3.u1","signalsource1.y","powercon2.posPower.y","powercon2.negPower.y","powercon2.negPower.u","powercon2.y","eta1.switch1.u3","eta1.switch1.u1","powercon1.posPower.y","powercon1.negPower.y","powercon1.negPower.u","signalsource1.pulse1.T_width","signalsource1.trapezoid1.counter2","signalsource1.trapezoid1.counter","eta1.switch1.u2","eta1.const.y","signalsource1.const.y","powercon1.negFlow.u","powercon1.posFlow.u","powercon1.gain2.u","powercon1.posPower.u","powercon1.u","powercon1.gain2.y","eta1.gain2.y","eta1.gain1.y","eta1.gain1.u","eta1.gain2.u","eta1.greaterequal1.u1","eta1.switch1.y","eta1.greaterequal1.u2","powercon2.negFlow.u","powercon2.posFlow.u","powercon2.gain2.u","powercon2.posPower.u","powercon2.u","powercon2.gain2.y","signalsource1.add2.y","signalsource1.add1.y","signalsource1.add3.y","signalsource1.add2.u2","signalsource1.add2.u1","signalsource1.add1.u2","signalsource1.add1.u1","eta1.y","eta1.u","powercon1.y","eta1.greaterequal1.y",
0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0.5,-1,-1,1,0,0,-0,0,0,0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,1,
0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,-0,-0,0.5,-1,-1,1,0,0,-0,0,0,0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,1,
7.450580596923829e-10,-1.811582702475429e-10,1.811582702475429e-10,-2.264478378096637e-10,2.264478378096637e-10,0,3.745070282923929e-09,0,4.681337853654911e-09,0,0,0,0,4.681337853654911e-09,4.681337853654911e-09,0,4.681337853654911e-09,3.745070282923929e-09,0,-3.745070282923929e-09,3.745070282923929e-09,5.851672317068638e-09,3.745070282923929e-09,4.681337853654911e-09,0,-4.681337853654911e-09,0.5,-1,-1,1,0,0,0,4.681337853654911e-09,4.681337853654911e-09,4.681337853654911e-09,4.681337853654911e-09,-4.681337853654911e-09,5.851672317068638e-09,3.745070282923929e-09,4.681337853654911e-09,4.681337853654911e-09,4.681337853654911e-09,3.745070282923929e-09,0,0,3.745070282923929e-09,3.745070282923929e-09,3.745070282923929e-09,3.745070282923929e-09,-3.745070282923929e-09,4.681337853654911e-09,0,4.681337853654911e-09,4.681337853654911e-09,0,0,0,3.745070282923929e-09,4.681337853654911e-09,4.681337853654911e-09,1,
0.1,-1.811582702475429e-10,0.02431457606860929,-2.264478378096637e-10,0.03039322008574483,0,0.4702282018339785,0,0.5877852522924731,0,0,0,0,0.5877852522924731,0.5877852522924731,0,0.5877852522924731,0.4702282018339785,0,-0.4702282018339785,0.4702282018339785,0.7347315653655915,0.4702282018339785,0.5877852522924731,0,-0.5877852522924731,0.5,-1,-1,1,0,0,0,0.5877852522924731,0.5877852522924731,0.5877852522924731,0.5877852522924731,-0.5877852522924731,0.7347315653655915,0.4702282018339785,0.5877852522924731,0.5877852522924731,0.5877852522924731,0.4702282018339785,0,0,0.4702282018339785,0.4702282018339785,0.4702282018339785,0.4702282018339785,-0.4702282018339785,0.5877852522924731,0,0.5877852522924731,0.5877852522924731,0,0,0,0.4702282018339785,0.5877852522924731,0.5877852522924731,1,
0.1,-1.811582702475429e-10,0.02431457606860929,-2.264478378096637e-10,0.03039322008574483,0,0.4702282018339785,0,0.5877852522924731,0,0,0,0,0.5877852522924731,0.5877852522924731,0,0.5877852522924731,0.4702282018339785,0,-0.4702282018339785,0.4702282018339785,0.7347315653655915,0.4702282018339785,0.5877852522924731,0,-0.5877852522924731,0.5,-1,-1,1,0,0,0,0.5877852522924731,0.5877852522924731,0.5877852522924731,0.5877852522924731,-0.5877852522924731,0.7347315653655915,0.4702282018339785,0.5877852522924731,0.5877852522924731,0.5877852522924731,0.4702282018339785,0,0,0.4702282018339785,0.4702282018339785,0.4702282018339785,0.4702282018339785,-0.4702282018339785,0.5877852522924731,0,0.5877852522924731,0.5877852522924731,0,0,0,0.4702282018339785,0.5877852522924731,0.5877852522924731,1,
0.1000000007450581,-1.811582702475429e-10,0.02431457654293609,-2.264478378096637e-10,0.03039322067865334,0,0.470228204863804,0,0.587785256079755,0,0,0,0,0.587785256079755,0.587785256079755,0,0.587785256079755,0.470228204863804,0,-0.470228204863804,0.470228204863804,0.7347315700996937,0.470228204863804,0.587785256079755,0,-0.587785256079755,0.5,-1,-1,1,0,0,0,0.587785256079755,0.587785256079755,0.587785256079755,0.587785256079755,-0.587785256079755,0.7347315700996937,0.470228204863804,0.587785256079755,0.587785256079755,0.587785256079755,0.470228204863804,0,0,0.470228204863804,0.470228204863804,0.470228204863804,0.470228204863804,-0.470228204863804,0.587785256079755,0,0.587785256079755,0.587785256079755,0,0,0,0.470228204863804,0.587785256079755,0.587785256079755,1,
0.2,-1.811582702475429e-10,0.08797424688254964,-2.264478378096637e-10,0.1099678086031706,0,0.7608452130361228,0,0.9510565162951535,0,0,0,0,0.9510565162951535,0.9510565162951535,0,0.9510565162951535,0.7608452130361228,0,-0.7608452130361228,0.7608452130361228,1.188820645368942,0.7608452130361228,0.9510565162951535,0,-0.9510565162951535,0.5,-1,-1,1,0,0,0,0.9510565162951535,0.9510565162951535,0.9510565162951535,0.9510565162951535,-0.9510565162951535,1.188820645368942,0.7608452130361228,0.9510565162951535,0.9510565162951535,0.9510565162951535,0.7608452130361228,0,0,0.7608452130361228,0.7608452130361228,0.7608452130361228,0.7608452130361228,-0.7608452130361228,0.9510565162951535,0,0.9510565162951535,0.9510565162951535,0,0,0,0.7608452130361228,0.9510565162951535,0.9510565162951535,1,
0.3,-1.811582702475429e-10,0.1666652420164,-2.264478378096637e-10,0.208331552520484,0,0.7608452130361228,0,0.9510565162951535,0,0,0,0,0.9510565162951535,0.9510565162951535,0,0.9510565162951535,0.7608452130361228,0,-0.7608452130361228,0.7608452130361228,1.188820645368942,0.7608452130361228,0.9510565162951535,0,-0.9510565162951535,0.5,-1,-1,1,0,0,0,0.9510565162951535,0.9510565162951535,0.9510565162951535,0.9510565162951535,-0.9510565162951535,1.188820645368942,0.7608452130361228,0.9510565162951535,0.9510565162951535,0.9510565162951535,0.7608452130361228,0,0,0.7608452130361228,0.7608452130361228,0.7608452130361228,0.7608452130361228,-0.7608452130361228,0.9510565162951535,0,0.9510565162951535,0.9510565162951535,0,0,0,0.7608452130361228,0.9510565162951535,0.9510565162951535,1,
0.4,-1.811582702475429e-10,0.2303269722942672,-2.264478378096637e-10,0.2879087153678179,0,0.4702282018339786,0,0.5877852522924732,0,0,0,0,0.5877852522924732,0.5877852522924732,0,0.5877852522924732,0.4702282018339786,0,-0.4702282018339786,0.4702282018339786,0.7347315653655916,0.4702282018339786,0.5877852522924732,0,-0.5877852522924732,0.5,-1,-1,1,0,0,0,0.5877852522924732,0.5877852522924732,0.5877852522924732,0.5877852522924732,-0.5877852522924732,0.7347315653655916,0.4702282018339786,0.5877852522924732,0.5877852522924732,0.5877852522924732,0.4702282018339786,0,0,0.4702282018339786,0.4702282018339786,0.4702282018339786,0.4702282018339786,-0.4702282018339786,0.5877852522924732,0,0.5877852522924732,0.5877852522924732,0,0,0,0.4702282018339786,0.5877852522924732,0.5877852522924732,1,
0.4999999992549419,-1.811582702475429e-10,0.2546428499421076,-2.264478378096637e-10,0.3183035624276184,0,3.745070485108512e-09,0,4.68133810638564e-09,0,0,0,0,4.68133810638564e-09,4.68133810638564e-09,0,4.68133810638564e-09,3.745070485108512e-09,0,-3.745070485108512e-09,3.745070485108512e-09,5.85167263298205e-09,3.745070485108512e-09,4.68133810638564e-09,0,-4.68133810638564e-09,0.5,-1,-1,1,0,0,0,4.68133810638564e-09,4.68133810638564e-09,4.68133810638564e-09,4.68133810638564e-09,-4.68133810638564e-09,5.85167263298205e-09,3.745070485108512e-09,4.68133810638564e-09,4.68133810638564e-09,4.68133810638564e-09,3.745070485108512e-09,0,0,3.745070485108512e-09,3.745070485108512e-09,3.745070485108512e-09,3.745070485108512e-09,-3.745070485108512e-09,4.68133810638564e-09,0,4.68133810638564e-09,4.68133810638564e-09,0,0,0,3.745070485108512e-09,4.68133810638564e-09,4.68133810638564e-09,1,
0.5,-1.811582702475429e-10,0.254642850123275,-2.264478378096637e-10,0.3183035626540776,0,9.796850830579018e-17,0,1.224606353822377e-16,0,0,0,0,1.224606353822377e-16,1.224606353822377e-16,0,1.224606353822377e-16,9.796850830579018e-17,0,-9.796850830579018e-17,9.796850830579018e-17,1.530757942277972e-16,9.796850830579018e-17,1.224606353822377e-16,0,-1.224606353822377e-16,0.5,-1,-1,1,0,0,0,1.224606353822377e-16,1.224606353822377e-16,1.224606353822377e-16,1.224606353822377e-16,-1.224606353822377e-16,1.530757942277972e-16,9.796850830579018e-17,1.224606353822377e-16,1.224606353822377e-16,1.224606353822377e-16,9.796850830579018e-17,0,0,9.796850830579018e-17,9.796850830579018e-17,9.796850830579018e-17,9.796850830579018e-17,-9.796850830579018e-17,1.224606353822377e-16,0,1.224606353822377e-16,1.224606353822377e-16,0,0,0,9.796850830579018e-17,1.224606353822377e-16,1.224606353822377e-16,1,
0.5,-1.811582702475429e-10,0.254642850123275,-2.264478378096637e-10,0.3183035626540776,0,9.796850830579018e-17,0,1.224606353822377e-16,0,0,0,0,1.224606353822377e-16,1.224606353822377e-16,0,1.224606353822377e-16,9.796850830579018e-17,0,-9.796850830579018e-17,9.796850830579018e-17,1.530757942277972e-16,9.796850830579018e-17,1.224606353822377e-16,0,-1.224606353822377e-16,0.5,-1,-1,1,0,0,0,1.224606353822377e-16,1.224606353822377e-16,1.224606353822377e-16,1.224606353822377e-16,-1.224606353822377e-16,1.530757942277972e-16,9.796850830579018e-17,1.224606353822377e-16,1.224606353822377e-16,1.224606353822377e-16,9.796850830579018e-17,0,0,9.796850830579018e-17,9.796850830579018e-17,9.796850830579018e-17,9.796850830579018e-17,-9.796850830579018e-17,1.224606353822377e-16,0,1.224606353822377e-16,1.224606353822377e-16,0,0,0,9.796850830579018e-17,1.224606353822377e-16,1.224606353822377e-16,1,
0.500000000745058,-1.811582702475429e-10,0.2546428499421178,-2.264478378096637e-10,0.318303562427631,5.851671771718949e-09,0,4.681337417375159e-09,0,0,0,0,0,-4.681337417375159e-09,-4.681337417375159e-09,0,-4.681337417375159e-09,0,5.851671771718949e-09,5.851671771718949e-09,-5.851671771718949e-09,-5.851671771718949e-09,-3.745069933900128e-09,0,4.681337417375159e-09,4.681337417375159e-09,0.5,-1,-1,0,0,0,4.681337417375159e-09,0,-4.681337417375159e-09,-4.681337417375159e-09,-4.681337417375159e-09,4.681337417375159e-09,-5.851671771718949e-09,-3.745069933900128e-09,-4.681337417375159e-09,-4.681337417375159e-09,-4.681337417375159e-09,-5.851671771718949e-09,0,5.851671771718949e-09,0,-5.851671771718949e-09,-5.851671771718949e-09,-5.851671771718949e-09,5.851671771718949e-09,-4.681337417375159e-09,0,-4.681337417375159e-09,-4.681337417375159e-09,0,0,0,-5.851671771718949e-09,-4.681337417375159e-09,-4.681337417375159e-09,0,
0.5999999999999999,0.03799151427681167,0.2546428499421178,0.03039321133991919,0.318303562427631,0.7347315653655904,0,0.5877852522924722,0,0,0,0,0,-0.5877852522924722,-0.5877852522924722,0,-0.5877852522924722,0,0.7347315653655904,0.7347315653655904,-0.7347315653655904,-0.7347315653655904,-0.4702282018339778,0,0.5877852522924722,0.5877852522924722,0.5,-1,-1,0,0,0,0.5877852522924722,0,-0.5877852522924722,-0.5877852522924722,-0.5877852522924722,0.5877852522924722,-0.7347315653655904,-0.4702282018339778,-0.5877852522924722,-0.5877852522924722,-0.5877852522924722,-0.7347315653655904,0,0.7347315653655904,0,-0.7347315653655904,-0.7347315653655904,-0.7347315653655904,0.7347315653655904,-0.5877852522924722,0,-0.5877852522924722,-0.5877852522924722,0,0,0,-0.7347315653655904,-0.5877852522924722,-0.5877852522924722,0,
0.600000000745058,0.03799151455987052,0.2546428499421178,0.03039321156636627,0.318303562427631,0.7347315700996933,0,0.5877852560797546,0,0,0,0,0,-0.5877852560797546,-0.5877852560797546,0,-0.5877852560797546,0,0.7347315700996933,0.7347315700996933,-0.7347315700996933,-0.7347315700996933,-0.4702282048638037,0,0.5877852560797546,0.5877852560797546,0.5,-1,-1,0,0,0,0.5877852560797546,0,-0.5877852560797546,-0.5877852560797546,-0.5877852560797546,0.5877852560797546,-0.7347315700996933,-0.4702282048638037,-0.5877852560797546,-0.5877852560797546,-0.5877852560797546,-0.7347315700996933,0,0.7347315700996933,0,-0.7347315700996933,-0.7347315700996933,-0.7347315700996933,0.7347315700996933,-0.5877852560797546,0,-0.5877852560797546,-0.5877852560797546,0,0,0,-0.7347315700996933,-0.5877852560797546,-0.5877852560797546,0,
0.6475836172699927,0.08532004722590353,0.2546428499421178,0.06825603769919264,0.318303562427631,0.9999999982072161,0,0.7999999985657729,0,0,0,0,0,-0.7999999985657729,-0.7999999985657729,0,-0.7999999985657729,0,0.9999999982072161,0.9999999982072161,-0.9999999982072161,-0.9999999982072161,-0.6399999988526184,0,0.7999999985657729,0.7999999985657729,0.5,-1,-1,0,0,0,0.7999999985657729,0,-0.7999999985657729,-0.7999999985657729,-0.7999999985657729,0.7999999985657729,-0.9999999982072161,-0.6399999988526184,-0.7999999985657729,-0.7999999985657729,-0.7999999985657729,-0.9999999982072161,0,0.9999999982072161,0,-0.9999999982072161,-0.9999999982072161,-0.9999999982072161,0.9999999982072161,-0.7999999985657729,0,-0.7999999985657729,-0.7999999985657729,0,0,0,-0.9999999982072161,-0.7999999985657729,-0.7999999985657729,0,
0.6475836180150508,0.08532004796696752,0.2546428499421178,0.06825603829204384,0.318303562427631,1,0,0.8000000013745756,0,0,0,0,0,-0.8000000013745756,-0.8000000013745756,0,-0.8000000013745756,0,1,1.00000000171822,-1.00000000171822,-1.00000000171822,-0.6400000010996605,0,0.8000000013745756,0.8000000013745756,0.5,-1,-1,0,0,0,0.8000000013745756,0,-0.8000000013745756,-0.8000000013745756,-0.8000000013745756,0.8000000013745756,-1.00000000171822,-0.6400000010996605,-0.8000000013745756,-0.8000000013745756,-0.8000000013745756,-1.00000000171822,0,1,0,-1.00000000171822,-1.00000000171822,-1.00000000171822,1.00000000171822,-0.8000000013745756,0,-0.8000000013745756,-0.8000000013745756,0,0,0,-1.00000000171822,-0.8000000013745756,-0.8000000013745756,0,
0.6999999999999997,0.1377364299519167,0.2546428499421178,0.1170419747800222,0.318303562427631,1,0,0.951056516295153,0,0,0,0,0,-0.951056516295153,-0.951056516295153,0,-0.951056516295153,0,1,1.188820645368941,-1.188820645368941,-1.188820645368941,-0.7608452130361224,0,0.951056516295153,0.951056516295153,0.5,-1,-1,0,0,0,0.951056516295153,0,-0.951056516295153,-0.951056516295153,-0.951056516295153,0.951056516295153,-1.188820645368941,-0.7608452130361224,-0.951056516295153,-0.951056516295153,-0.951056516295153,-1.188820645368941,0,1,0,-1.188820645368941,-1.188820645368941,-1.188820645368941,1.188820645368941,-0.951056516295153,0,-0.951056516295153,-0.951056516295153,0,0,0,-1.188820645368941,-0.951056516295153,-0.951056516295153,0,
0.7000000007450579,0.1377364306969747,0.2546428499421178,0.1170419754734763,0.318303562427631,1,0,0.9510565177417659,0,0,0,0,0,-0.9510565177417659,-0.9510565177417659,0,-0.9510565177417659,0,1,1.188820647177207,-1.188820647177207,-1.188820647177207,-0.7608452141934128,0,0.9510565177417659,0.9510565177417659,0.5,-1,-1,0,0,0,0.9510565177417659,0,-0.9510565177417659,-0.9510565177417659,-0.9510565177417659,0.9510565177417659,-1.188820647177207,-0.7608452141934128,-0.9510565177417659,-0.9510565177417659,-0.9510565177417659,-1.188820647177207,0,1,0,-1.188820647177207,-1.188820647177207,-1.188820647177207,1.188820647177207,-0.9510565177417659,0,-0.9510565177417659,-0.9510565177417659,0,0,0,-1.188820647177207,-0.9510565177417659,-0.9510565177417659,0,
0.8000000007450578,0.2377364306969742,0.2546428499421178,0.2154045946079522,0.318303562427631,1,0,0.9510565148485411,0,0,0,0,0,-0.9510565148485411,-0.9510565148485411,0,-0.9510565148485411,0,1,1.188820643560677,-1.188820643560677,-1.188820643560677,-0.7608452118788329,0,0.9510565148485411,0.9510565148485411,0.5,-1,-1,0,0,0,0.9510565148485411,0,-0.9510565148485411,-0.9510565148485411,-0.9510565148485411,0.9510565148485411,-1.188820643560677,-0.7608452118788329,-0.9510565148485411,-0.9510565148485411,-0.9510565148485411,-1.188820643560677,0,1,0,-1.188820643560677,-1.188820643560677,-1.188820643560677,1.188820643560677,-0.9510565148485411,0,-0.9510565148485411,-0.9510565148485411,0,0,0,-1.188820643560677,-0.9510565148485411,-0.9510565148485411,0,
0.8524163819849488,0.2901528119368653,0.2546428499421178,0.2571175139979425,0.318303562427631,1,0,0.8000000013745769,0,0,0,0,0,-0.8000000013745769,-0.8000000013745769,0,-0.8000000013745769,0,1,1.000000001718221,-1.000000001718221,-1.000000001718221,-0.6400000010996616,0,0.8000000013745769,0.8000000013745769,0.5,-1,-1,0,0,0,0.8000000013745769,0,-0.8000000013745769,-0.8000000013745769,-0.8000000013745769,0.8000000013745769,-1.000000001718221,-0.6400000010996616,-0.8000000013745769,-0.8000000013745769,-0.8000000013745769,-1.000000001718221,0,1,0,-1.000000001718221,-1.000000001718221,-1.000000001718221,1.000000001718221,-0.8000000013745769,0,-0.8000000013745769,-0.8000000013745769,0,0,0,-1.000000001718221,-0.8000000013745769,-0.8000000013745769,0,
0.8524163827300069,0.2901528126819234,0.2546428499421178,0.2571175145908592,0.318303562427631,0.9999999982072183,0,0.7999999985657746,0,0,0,0,0,-0.7999999985657746,-0.7999999985657746,0,-0.7999999985657746,0,0.9999999982072183,0.9999999982072183,-0.9999999982072183,-0.9999999982072183,-0.6399999988526197,0,0.7999999985657746,0.7999999985657746,0.5,-1,-1,0,0,0,0.7999999985657746,0,-0.7999999985657746,-0.7999999985657746,-0.7999999985657746,0.7999999985657746,-0.9999999982072183,-0.6399999988526197,-0.7999999985657746,-0.7999999985657746,-0.7999999985657746,-0.9999999982072183,0,0.9999999982072183,0,-0.9999999982072183,-0.9999999982072183,-0.9999999982072183,0.9999999982072183,-0.7999999985657746,0,-0.7999999985657746,-0.7999999985657746,0,0,0,-0.9999999982072183,-0.7999999985657746,-0.7999999985657746,0,
0.9000000007450578,0.331731862698782,0.2546428499421178,0.2903807546043458,0.318303562427631,0.7347315606314909,0,0.5877852485051928,0,0,0,0,0,-0.5877852485051928,-0.5877852485051928,0,-0.5877852485051928,0,0.7347315606314909,0.7347315606314909,-0.7347315606314909,-0.7347315606314909,-0.4702281988041542,0,0.5877852485051928,0.5877852485051928,0.5,-1,-1,0,0,0,0.5877852485051928,0,-0.5877852485051928,-0.5877852485051928,-0.5877852485051928,0.5877852485051928,-0.7347315606314909,-0.4702281988041542,-0.5877852485051928,-0.5877852485051928,-0.5877852485051928,-0.7347315606314909,0,0.7347315606314909,0,-0.7347315606314909,-0.7347315606314909,-0.7347315606314909,0.7347315606314909,-0.5877852485051928,0,-0.5877852485051928,-0.5877852485051928,0,0,0,-0.7347315606314909,-0.5877852485051928,-0.5877852485051928,0,
1,0.3697292904961245,0.2546428499421178,0.3207786968422198,0.318303562427631,3.061515884555943e-16,0,2.449212707644755e-16,0,0,0,0,0,-2.449212707644755e-16,-2.449212707644755e-16,0,-2.449212707644755e-16,0,3.061515884555943e-16,3.061515884555943e-16,-3.061515884555943e-16,-3.061515884555943e-16,-1.959370166115804e-16,0,2.449212707644755e-16,2.449212707644755e-16,0.5,-1,-1,0,0,0,2.449212707644755e-16,0,-2.449212707644755e-16,-2.449212707644755e-16,-2.449212707644755e-16,2.449212707644755e-16,-3.061515884555943e-16,-1.959370166115804e-16,-2.449212707644755e-16,-2.449212707644755e-16,-2.449212707644755e-16,-3.061515884555943e-16,0,3.061515884555943e-16,0,-3.061515884555943e-16,-3.061515884555943e-16,-3.061515884555943e-16,3.061515884555943e-16,-2.449212707644755e-16,0,-2.449212707644755e-16,-2.449212707644755e-16,0,0,0,-3.061515884555943e-16,-2.449212707644755e-16,-2.449212707644755e-16,0,
1,0.3697292904961245,0.2546428499421178,0.3207786968422198,0.318303562427631,3.061515884555943e-16,0,2.449212707644755e-16,0,0,0,0,0,-2.449212707644755e-16,-2.449212707644755e-16,0,-2.449212707644755e-16,0,3.061515884555943e-16,3.061515884555943e-16,-3.061515884555943e-16,-3.061515884555943e-16,-1.959370166115804e-16,0,2.449212707644755e-16,2.449212707644755e-16,0.5,-1,-1,0,0,0,2.449212707644755e-16,0,-2.449212707644755e-16,-2.449212707644755e-16,-2.449212707644755e-16,2.449212707644755e-16,-3.061515884555943e-16,-1.959370166115804e-16,-2.449212707644755e-16,-2.449212707644755e-16,-2.449212707644755e-16,-3.061515884555943e-16,0,3.061515884555943e-16,0,-3.061515884555943e-16,-3.061515884555943e-16,-3.061515884555943e-16,3.061515884555943e-16,-2.449212707644755e-16,0,-2.449212707644755e-16,-2.449212707644755e-16,0,0,0,-3.061515884555943e-16,-2.449212707644755e-16,-2.449212707644755e-16,0,
1,0.3697292904961245,0.2546428499421178,0.3207786968422198,0.318303562427631,3.061515884555943e-16,0,2.449212707644755e-16,0,1,0,1,0,-2.449212707644755e-16,-2.449212707644755e-16,0,-2.449212707644755e-16,0,3.061515884555943e-16,3.061515884555943e-16,-3.061515884555943e-16,-3.061515884555943e-16,-1.959370166115804e-16,0,2.449212707644755e-16,2.449212707644755e-16,0.5,-1,-1,0,0,1,2.449212707644755e-16,0,-2.449212707644755e-16,-2.449212707644755e-16,-2.449212707644755e-16,2.449212707644755e-16,-3.061515884555943e-16,-1.959370166115804e-16,-2.449212707644755e-16,-2.449212707644755e-16,-2.449212707644755e-16,-3.061515884555943e-16,0,3.061515884555943e-16,0,-3.061515884555943e-16,-3.061515884555943e-16,-3.061515884555943e-16,3.061515884555943e-16,-2.449212707644755e-16,0,-2.449212707644755e-16,-2.449212707644755e-16,0,1,0,-3.061515884555943e-16,-2.449212707644755e-16,-2.449212707644755e-16,0,
1,0.3697292904961245,0.2546428499421178,0.3207786968422198,0.318303562427631,3.061515884555943e-16,0,2.449212707644755e-16,0,1,0,1,0,-2.449212707644755e-16,-2.449212707644755e-16,0,-2.449212707644755e-16,0,3.061515884555943e-16,3.061515884555943e-16,-3.061515884555943e-16,-3.061515884555943e-16,-1.959370166115804e-16,0,2.449212707644755e-16,2.449212707644755e-16,0.5,-1,-1,0,0,1,2.449212707644755e-16,0,-2.449212707644755e-16,-2.449212707644755e-16,-2.449212707644755e-16,2.449212707644755e-16,-3.061515884555943e-16,-1.959370166115804e-16,-2.449212707644755e-16,-2.449212707644755e-16,-2.449212707644755e-16,-3.061515884555943e-16,0,3.061515884555943e-16,0,-3.061515884555943e-16,-3.061515884555943e-16,-3.061515884555943e-16,3.061515884555943e-16,-2.449212707644755e-16,0,-2.449212707644755e-16,-2.449212707644755e-16,0,1,0,-3.061515884555943e-16,-2.449212707644755e-16,-2.449212707644755e-16,0,
